id,type,english,latin,german,region,system,parent_id,course_tags,key_features,clinical_notes,details_json,muscle_categories,muscle_parts,muscle_origin,muscle_insertion,muscle_innervation,muscle_blood_supply,muscle_actions,oral_exam_prompts,common_confusions,review_status
gland_prostate,organ,prostate,prostata,Prostata,male pelvis,reproductive; urinary,,anat2_week_01,gland surrounding prostatic urethra,benign prostatic enlargement can obstruct urination,"{""relations"":[""bladder neck"",""rectum"",""urethra""]}",,,,,,,,,,seed_needs_review
organ_ovary,organ,ovary,ovarium,Eierstock,female pelvis,reproductive; endocrine,,anat2_week_02,female gonad producing oocytes and hormones,ovarian vessels travel in suspensory ligament,"{""blood_supply"":""ovarian artery"",""ligaments"":[""suspensory ligament of ovary"",""proper ligament of ovary""]}",,,,,,,,,,seed_needs_review
organ_uterine_tube,organ,uterine tube,tuba uterina,Eileiter,female pelvis,reproductive,,anat2_week_02,tube connecting uterine cavity region to peritoneal cavity near ovary,fertilization commonly occurs in ampulla,"{""parts"":[""infundibulum"",""ampulla"",""isthmus"",""intramural part""]}",,,,,,,,,,seed_needs_review
organ_uterus,organ,uterus,uterus,Gebärmutter,female pelvis,reproductive,,anat2_week_02,hollow muscular organ for pregnancy,uterine artery crosses superior to ureter near cervix,"{""parts"":[""fundus"",""body"",""isthmus"",""cervix""],""supports"":[""broad ligament"",""round ligament"",""uterosacral ligaments"",""transverse cervical ligaments""]}",,,,,,,,,,seed_needs_review
organ_vagina,organ,vagina,vagina,Scheide,female pelvis; perineum,reproductive,,anat2_week_02,fibromuscular canal from cervix to vestibule,vaginal fornices relate to cervix and pelvic spaces,"{""relations"":[""bladder anterior"",""rectum posterior""]}",,,,,,,,,,seed_needs_review
structure_urethra,duct,urethra,urethra,Harnröhre,pelvis; perineum,urinary,,anat2_week_01,tube carrying urine from bladder to exterior,female short urethra contributes to UTI risk,"{""sex_differences"":[""female urethra is shorter"",""male urethra has prostatic, membranous and spongy parts""]}",,,,,,,,,,seed_needs_review
gland_pituitary,endocrine_gland,pituitary gland,hypophysis,Hirnanhangsdrüse,cranial cavity; sella turcica,endocrine; nervous,,anat1_week_02; anat2_week_13,endocrine gland in sella turcica,pituitary enlargement may compress optic chiasm,"{""parts"":[""adenohypophysis"",""neurohypophysis""],""relations"":[""optic chiasm"",""cavernous sinus""]}",,,,,,,,,,seed_needs_review
gland_thyroid,endocrine_gland,thyroid gland,glandula thyroidea,Schilddrüse,neck,endocrine,,anat2_week_13,endocrine gland anterior neck; two lobes connected by isthmus,thyroid surgery risks recurrent laryngeal nerves and parathyroids,"{""relations"":[""trachea"",""recurrent laryngeal nerve"",""parathyroid glands""]}",,,,,,,,,,seed_needs_review
gland_parathyroid,endocrine_gland,parathyroid glands,glandulae parathyroideae,Nebenschilddrüsen,neck,endocrine,,anat2_week_13,small endocrine glands on posterior thyroid,accidental removal can cause hypocalcemia,"{""typical_count"":4}",,,,,,,,,,seed_needs_review
structure_cornea,sensory_structure,cornea,cornea,Hornhaut,eye; orbit,sensory,,anat2_week_13,transparent anterior fibrous layer of eyeball,corneal reflex afferent limb is trigeminal V1,{},,,,,,,,,,seed_needs_review
structure_lens,sensory_structure,lens,lens crystallina,Augenlinse,eye; orbit,sensory,,anat2_week_13,transparent biconvex structure for focusing light,lens opacity causes cataract,{},,,,,,,,,,seed_needs_review
structure_retina,sensory_structure,retina,retina,Netzhaut,eye; orbit,sensory; nervous,,anat2_week_12; anat2_week_13,neural layer of eye detecting light,retinal detachment threatens vision,"{""special_regions"":[""macula"",""fovea"",""optic disc""]}",,,,,,,,,,seed_needs_review
gland_lacrimal,gland,lacrimal gland,glandula lacrimalis,Tränendrüse,orbit,sensory,,anat2_week_13,produces tears; located superolateral orbit,dry eye may involve lacrimal secretion problems,"{""parasympathetic"":""facial nerve pathway via pterygopalatine ganglion""}",,,,,,,,,,seed_needs_review
structure_conjunctiva,membrane,conjunctiva,tunica conjunctiva,Bindehaut,eye; orbit,sensory,,anat2_week_13,mucous membrane lining eyelids and covering anterior sclera,conjunctivitis causes red eye and discharge,{},,,,,,,,,,seed_needs_review
structure_tympanic_membrane,sensory_structure,tympanic membrane,membrana tympanica,Trommelfell,ear,sensory,,anat2_week_13,membrane between external acoustic meatus and middle ear,otoscopy assesses tympanic membrane,{},,,,,,,,,,seed_needs_review
structure_middle_ear,sensory_structure,middle ear,auris media,Mittelohr,ear; temporal bone,sensory,,anat2_week_13,air-filled cavity containing auditory ossicles,otitis media is common,"{""contents"":[""malleus"",""incus"",""stapes""],""connections"":[""auditory tube"",""mastoid air cells""]}",,,,,,,,,,seed_needs_review
structure_inner_ear,sensory_structure,inner ear,auris interna,Innenohr,ear; temporal bone,sensory,,anat2_week_12; anat2_week_13,bony and membranous labyrinth for hearing and balance,inner ear disorders can cause hearing loss or vertigo,"{""parts"":[""cochlea"",""vestibule"",""semicircular canals""]}",,,,,,,,,,seed_needs_review
structure_cochlea,sensory_structure,cochlea,cochlea,Hörschnecke,ear; temporal bone,sensory,,anat2_week_12,spiral organ for hearing,cochlear damage produces sensorineural hearing loss,{},,,,,,,,,,seed_needs_review
structure_vestibular_apparatus,sensory_structure,vestibular apparatus,apparatus vestibularis,Gleichgewichtsorgan,ear; temporal bone,sensory,,anat2_week_12,"utricle, saccule and semicircular canals detect head position and movement",vestibular disorders cause vertigo and imbalance,{},,,,,,,,,,seed_needs_review
brain_thalamus,brain_region,thalamus,thalamus,Thalamus,brain; diencephalon,nervous,organ_diencephalon,anat2_week_09; anat2_week_11,major sensory relay structure,thalamic lesions can produce sensory deficits,{},,,,,,,,,,seed_needs_review
brain_hypothalamus,brain_region,hypothalamus,hypothalamus,Hypothalamus,brain; diencephalon,nervous; endocrine,organ_diencephalon,anat2_week_09; anat2_week_11,autonomic and endocrine integration centre,hypothalamus controls pituitary and homeostasis,{},,,,,,,,,,seed_needs_review
brain_basal_nuclei,brain_region,basal nuclei,nuclei basales,Basalganglien,brain; telencephalon,nervous,organ_telencephalon,anat2_week_10; anat2_week_11,deep nuclei involved in motor control,basal nuclei disorders affect movement,"{""components"":[""caudate nucleus"",""putamen"",""globus pallidus""]}",,,,,,,,,,seed_needs_review
brain_caudate,brain_region,caudate nucleus,nucleus caudatus,Schweifkern,brain; telencephalon,nervous,brain_basal_nuclei,anat2_week_10,C-shaped component of basal nuclei,,{},,,,,,,,,,seed_needs_review
brain_putamen,brain_region,putamen,putamen,Putamen,brain; telencephalon,nervous,brain_basal_nuclei,anat2_week_10,lateral component of basal nuclei,,{},,,,,,,,,,seed_needs_review
brain_globus_pallidus,brain_region,globus pallidus,globus pallidus,Globus pallidus,brain; telencephalon,nervous,brain_basal_nuclei,anat2_week_10,medial component of basal nuclei,,{},,,,,,,,,,seed_needs_review
brain_internal_capsule,white_matter,internal capsule,capsula interna,innere Kapsel,brain; telencephalon,nervous,organ_telencephalon,anat2_week_10,major white matter pathway between basal nuclei and thalamus,small lesions can cause major motor or sensory deficits,"{""parts"":[""anterior limb"",""genu"",""posterior limb""]}",,,,,,,,,,seed_needs_review
brain_frontal_lobe,brain_region,frontal lobe,lobus frontalis,Stirnlappen,brain; cerebral cortex,nervous,organ_telencephalon,anat2_week_07,"executive, motor and language functions",frontal lesions affect behaviour or motor function,"{""important_areas"":[""primary motor cortex"",""premotor cortex"",""Broca area in dominant hemisphere""]}",,,,,,,,,,seed_needs_review
brain_parietal_lobe,brain_region,parietal lobe,lobus parietalis,Scheitellappen,brain; cerebral cortex,nervous,organ_telencephalon,anat2_week_07,somatosensory and spatial processing,lesions may cause sensory deficits or neglect,"{""important_areas"":[""primary somatosensory cortex""]}",,,,,,,,,,seed_needs_review
brain_temporal_lobe,brain_region,temporal lobe,lobus temporalis,Schläfenlappen,brain; cerebral cortex,nervous,organ_telencephalon,anat2_week_07,"auditory processing, memory and language comprehension",temporal lobe seizures and aphasia localize here,"{""important_areas"":[""primary auditory cortex"",""Wernicke area in dominant hemisphere"",""hippocampal formation""]}",,,,,,,,,,seed_needs_review
brain_occipital_lobe,brain_region,occipital lobe,lobus occipitalis,Hinterhauptlappen,brain; cerebral cortex,nervous,organ_telencephalon,anat2_week_07; anat2_week_12,visual cortex region,posterior cerebral artery lesions can affect vision,"{""important_areas"":[""primary visual cortex""]}",,,,,,,,,,seed_needs_review
brain_hippocampus,brain_region,hippocampus,hippocampus,Hippocampus,brain; limbic system,nervous,organ_telencephalon,anat2_week_13,memory-related limbic structure,hippocampal damage impairs memory formation,{},,,,,,,,,,seed_needs_review
brain_amygdala,brain_region,amygdala,corpus amygdaloideum,Mandelkern,brain; limbic system,nervous,organ_telencephalon,anat2_week_13,limbic structure involved in emotion and threat processing,,{},,,,,,,,,,seed_needs_review
tract_corticospinal,tract,corticospinal tract,tractus corticospinalis,Pyramidenbahn,brain; spinal cord,nervous,,anat2_week_10; anat2_week_12,major descending motor pathway,upper motor neuron lesions produce characteristic weakness and reflex changes,"{""course"":[""motor cortex"",""internal capsule"",""brainstem"",""spinal cord""]}",,,,,,,,,,seed_needs_review
tract_dorsal_column,tract,dorsal column–medial lemniscus pathway,tractus columnarum posteriorum,Hinterstrang-Mediallemniskus-Bahn,spinal cord; brainstem,nervous,,anat2_week_11; anat2_week_12,"carries fine touch, vibration and conscious proprioception",lesions impair vibration and proprioception,{},,,,,,,,,,seed_needs_review
tract_spinothalamic,tract,spinothalamic tract,tractus spinothalamicus,Tractus spinothalamicus,spinal cord; brainstem; brain,nervous,,anat2_week_11; anat2_week_12,carries pain and temperature information,spinal cord lesions can create dissociated sensory loss,{},,,,,,,,,,seed_needs_review
pathway_visual,pathway,visual pathway,via optica,Sehbahn,eye; brain,nervous; sensory,,anat2_week_12,"retina to optic nerve, chiasm, tract, lateral geniculate body and visual cortex",lesion location predicts visual field defect,"{""components"":[""retina"",""optic nerve"",""optic chiasm"",""optic tract"",""lateral geniculate body"",""optic radiation"",""visual cortex""]}",,,,,,,,,,seed_needs_review
pathway_auditory,pathway,auditory pathway,via auditiva,Hörbahn,ear; brainstem; brain,nervous; sensory,,anat2_week_12,"cochlea to brainstem nuclei, thalamus and auditory cortex",,{},,,,,,,,,,seed_needs_review
pathway_vestibular,pathway,vestibular pathway,via vestibularis,Vestibularbahn,ear; brainstem; cerebellum,nervous; sensory,,anat2_week_12,"vestibular apparatus to vestibular nuclei, cerebellum and ocular motor systems",vestibular pathway dysfunction produces vertigo and nystagmus,{},,,,,,,,,,seed_needs_review
lymph_thoracic_duct,lymphatic_structure,thoracic duct,ductus thoracicus,Milchbrustgang,thorax; abdomen; neck,lymphatic,,anat2_week_05,main lymphatic duct draining most of body,injury may cause chylothorax,"{""drains_to"":""left venous angle""}",,,,,,,,,,seed_needs_review
lymph_right_lymphatic_duct,lymphatic_structure,right lymphatic duct,ductus lymphaticus dexter,rechter Lymphgang,thorax; neck,lymphatic,,anat2_week_05,drains right upper quadrant of body,,"{""drains_to"":""right venous angle""}",,,,,,,,,,seed_needs_review
lymph_cervical_nodes,lymph_node_group,cervical lymph nodes,nodi lymphatici cervicales,Halslymphknoten,head; neck,lymphatic,,anat2_week_05,lymph nodes draining head and neck,enlarged cervical nodes are common in infection and malignancy evaluation,{},,,,,,,,,,seed_needs_review
lymph_axillary_nodes,lymph_node_group,axillary lymph nodes,nodi lymphatici axillares,Achsellymphknoten,axilla; upper limb; breast,lymphatic,,anat2_week_05,"drain upper limb, thoracic wall and breast",important in breast cancer spread,{},,,,,,,,,,seed_needs_review
lymph_inguinal_nodes,lymph_node_group,inguinal lymph nodes,nodi lymphatici inguinales,Leistenlymphknoten,groin; lower limb,lymphatic,,anat2_week_05,drain lower limb and superficial perineal regions,inguinal lymphadenopathy has broad differential,{},,,,,,,,,,seed_needs_review
muscle_rectus_superior,muscle,Superior rectus muscle,Musculus rectus superior,oberer gerader Augenmuskel,head,muscular,,,"Elevates, adducts, and medially rotates the eyeball",,"{""muscle"":{""classifications"":[{""region"":{""en"":""Muscles of the Head"",""de"":""Kopfmuskeln""},""category"":{""en"":""Extra-ocular muscles"",""de"":""Extraokuläre Muskeln""}}],""parts"":[],""origin"":[""Common tendinous ring (annulus of Zinn)""],""insertion"":[""Superior surface of eyeball""],""innervation"":[""Superior division of oculomotor nerve (CN III)""],""blood_supply"":[""Superior muscular branches of ophthalmic artery""],""actions"":[""Elevates, adducts, and medially rotates the eyeball""]}}",Muscles of the Head / Extra-ocular muscles,,Common tendinous ring (annulus of Zinn),Superior surface of eyeball,Superior division of oculomotor nerve (CN III),Superior muscular branches of ophthalmic artery,"Elevates, adducts, and medially rotates the eyeball",,,seed_needs_review
muscle_rectus_inferior,muscle,Inferior rectus muscle,Musculus rectus inferior,unterer gerader Augenmuskel,head,muscular,,,"Depresses, adducts, and laterally rotates the eyeball",,"{""muscle"":{""classifications"":[{""region"":{""en"":""Muscles of the Head"",""de"":""Kopfmuskeln""},""category"":{""en"":""Extra-ocular muscles"",""de"":""Extraokuläre Muskeln""}}],""parts"":[],""origin"":[""Common tendinous ring""],""insertion"":[""Inferior surface of eyeball""],""innervation"":[""Inferior division of oculomotor nerve (CN III)""],""blood_supply"":[""Inferior muscular branches of ophthalmic artery""],""actions"":[""Depresses, adducts, and laterally rotates the eyeball""]}}",Muscles of the Head / Extra-ocular muscles,,Common tendinous ring,Inferior surface of eyeball,Inferior division of oculomotor nerve (CN III),Inferior muscular branches of ophthalmic artery,"Depresses, adducts, and laterally rotates the eyeball",,,seed_needs_review
muscle_rectus_medialis,muscle,Medial rectus muscle,Musculus rectus medialis,medialer gerader Augenmuskel,head,muscular,,,Adducts the eyeball,,"{""muscle"":{""classifications"":[{""region"":{""en"":""Muscles of the Head"",""de"":""Kopfmuskeln""},""category"":{""en"":""Extra-ocular muscles"",""de"":""Extraokuläre Muskeln""}}],""parts"":[],""origin"":[""Common tendinous ring""],""insertion"":[""Medial surface of eyeball""],""innervation"":[""Inferior division of oculomotor nerve (CN III)""],""blood_supply"":[""Medial muscular branches of ophthalmic artery""],""actions"":[""Adducts the eyeball""]}}",Muscles of the Head / Extra-ocular muscles,,Common tendinous ring,Medial surface of eyeball,Inferior division of oculomotor nerve (CN III),Medial muscular branches of ophthalmic artery,Adducts the eyeball,,,seed_needs_review
muscle_rectus_lateralis,muscle,Lateral rectus muscle,Musculus rectus lateralis,lateraler gerader Augenmuskel,head,muscular,,,Abducts the eyeball,,"{""muscle"":{""classifications"":[{""region"":{""en"":""Muscles of the Head"",""de"":""Kopfmuskeln""},""category"":{""en"":""Extra-ocular muscles"",""de"":""Extraokuläre Muskeln""}}],""parts"":[""Lacertus musculi recti lateralis (check ligament)""],""origin"":[""Common tendinous ring""],""insertion"":[""Lateral surface of eyeball""],""innervation"":[""Abducens nerve (CN VI)""],""blood_supply"":[""Lateral muscular branches of ophthalmic artery""],""actions"":[""Abducts the eyeball""]}}",Muscles of the Head / Extra-ocular muscles,Lacertus musculi recti lateralis (check ligament),Common tendinous ring,Lateral surface of eyeball,Abducens nerve (CN VI),Lateral muscular branches of ophthalmic artery,Abducts the eyeball,,,seed_needs_review
